song_name,genre,duration,chunk_size_seconds,chunk_overlap_seconds,num_beams,temperature,max_new_tokens,length_penalty,repetition_penalty,no_repeat_ngram_size,do_sample,early_stopping,wer,cer,bleu_score,per,semantic_similarity,composite_score,summary,timestamp
pop,pop,120.0,10.0,0.5,1,1.0,256,0.75,0.5,3,False,True,0.961165,0.890392,0.000841,0.961081,0.285501,16.283369,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-21T07:23:37.922508+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,0.75,0.5,3,False,False,0.961165,0.890392,0.000841,0.961081,0.285501,16.283369,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-21T07:23:39.773520+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,0.75,1.0,2,True,True,1.598706,1.283491,20.148412,1.395676,0.648190,18.496739,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-21T07:23:48.441088+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,0.75,1.0,2,True,False,1.333333,1.045332,25.250162,1.153514,0.664361,19.168621,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:23:54.627138+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,0.75,1.0,2,False,True,1.640777,1.340325,21.738168,1.457297,0.619393,18.367742,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-21T07:24:05.009796+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,0.75,1.0,2,False,False,1.640777,1.340325,21.738168,1.457297,0.619393,18.367742,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-21T07:24:15.633529+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,0.75,1.0,3,True,True,0.663430,0.591340,30.994708,0.624865,0.778239,46.126781,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:24:19.431027+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,0.75,1.0,3,True,False,0.611650,0.540595,36.866876,0.564324,0.854723,51.312085,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:24:22.858066+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,0.75,1.0,3,False,True,0.579288,0.512855,34.952847,0.538378,0.873444,53.366628,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:24:25.963094+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,0.75,1.0,3,False,False,0.579288,0.512855,34.952847,0.538378,0.873444,53.366628,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:24:29.012594+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,0.5,0.75,2,True,True,0.786408,0.702977,13.369900,0.740541,0.696906,35.238491,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:24:32.142048+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,0.5,0.75,2,True,False,0.760518,0.687415,17.770071,0.728649,0.764167,37.710187,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:24:35.549611+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,0.5,0.75,2,False,True,0.711974,0.632612,24.930632,0.677838,0.806190,42.363810,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:24:39.047392+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,0.5,0.75,2,False,False,0.711974,0.632612,24.930632,0.677838,0.806190,42.363810,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:24:42.419857+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,0.5,0.75,3,True,True,0.682848,0.646820,15.282869,0.667027,0.690614,41.390876,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:24:45.520172+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,0.5,0.75,3,True,False,0.637540,0.588633,20.661303,0.606486,0.761176,46.315484,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:24:48.670364+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,0.5,0.75,3,False,True,0.669903,0.627199,18.072753,0.646486,0.730853,43.235052,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:24:51.735678+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,0.5,0.75,3,False,False,0.669903,0.627199,18.072753,0.646486,0.730853,43.235052,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:24:54.876605+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,0.5,0.5,2,True,True,0.983819,0.899865,0.000017,0.945946,0.181543,14.734476,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-21T07:24:56.917173+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,0.5,0.5,2,True,False,0.970874,0.886333,0.000518,0.936216,0.259366,16.344392,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-21T07:24:58.822837+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,0.5,0.5,2,False,True,0.977346,0.887686,0.000508,0.928649,0.182988,15.529731,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-21T07:25:00.760861+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,0.5,0.5,2,False,False,0.977346,0.887686,0.000508,0.928649,0.182988,15.529731,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-21T07:25:02.685407+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,0.5,0.5,3,True,True,0.957929,0.900541,0.000078,0.968649,0.290342,16.154289,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-21T07:25:04.527188+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,0.5,0.5,3,True,False,0.964401,0.895805,0.000426,0.963243,0.292372,16.130581,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-21T07:25:06.405180+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,0.5,0.5,3,False,True,0.961165,0.890392,0.000841,0.961081,0.285501,16.283369,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-21T07:25:08.237034+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,0.5,0.5,3,False,False,0.961165,0.890392,0.000841,0.961081,0.285501,16.283369,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-21T07:25:10.059356+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,0.5,1.0,2,True,True,1.433657,1.127199,22.620211,1.260541,0.755702,19.819042,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:25:18.676366+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,0.5,1.0,2,True,False,1.488673,1.141407,23.642455,1.287568,0.601680,18.381045,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-21T07:25:27.988891+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,0.5,1.0,2,False,True,1.640777,1.340325,21.738168,1.457297,0.619393,18.367742,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-21T07:25:38.435182+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,0.5,1.0,2,False,False,1.640777,1.340325,21.738168,1.457297,0.619393,18.367742,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-21T07:25:48.936303+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,0.5,1.0,3,True,True,0.608414,0.528417,34.827766,0.557838,0.868199,51.640152,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:25:52.457158+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,0.5,1.0,3,True,False,0.614887,0.560217,33.888361,0.585946,0.848196,50.098949,weak word match; phonetics partially preserved; semantic match fair; overall score weak,2026-04-21T07:25:55.639017+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,0.5,1.0,3,False,True,0.579288,0.512855,34.952847,0.538378,0.873444,53.366628,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:25:58.784356+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,0.5,1.0,3,False,False,0.579288,0.512855,34.952847,0.538378,0.873444,53.366628,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:26:01.855159+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,1.0,0.75,2,True,True,0.692557,0.601488,24.942272,0.637838,0.722647,43.520381,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:26:05.358675+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,1.0,0.75,2,True,False,0.737864,0.635318,20.057494,0.682162,0.769259,40.465865,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:26:09.051511+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,1.0,0.75,2,False,True,0.711974,0.632612,24.930632,0.677838,0.806190,42.363810,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:26:12.496925+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,1.0,0.75,2,False,False,0.711974,0.632612,24.930632,0.677838,0.806190,42.363810,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:26:16.076902+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,1.0,0.75,3,True,True,0.754045,0.705683,8.018199,0.727568,0.643822,35.602431,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-21T07:26:18.883008+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,1.0,0.75,3,True,False,0.744337,0.642084,12.698714,0.677838,0.719579,39.047097,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:26:21.942933+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,1.0,0.75,3,False,True,0.669903,0.627199,18.072753,0.646486,0.730853,43.235052,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:26:25.113484+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,1.0,0.75,3,False,False,0.669903,0.627199,18.072753,0.646486,0.730853,43.235052,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:26:28.372703+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,1.0,0.5,2,True,True,0.977346,0.889716,0.000152,0.940541,0.352888,16.911104,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-21T07:26:30.815418+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,1.0,0.5,2,True,False,0.977346,0.890392,0.001555,0.928649,0.158305,15.255944,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-21T07:26:32.938112+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,1.0,0.5,2,False,True,0.977346,0.887686,0.000508,0.928649,0.182988,15.529731,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-21T07:26:34.905669+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,1.0,0.5,2,False,False,0.977346,0.887686,0.000508,0.928649,0.182988,15.529731,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-21T07:26:36.825990+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,1.0,0.5,3,True,True,0.954693,0.888363,0.001477,0.952432,0.195835,15.849825,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-21T07:26:39.193920+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,1.0,0.5,3,True,False,0.964401,0.904601,0.000074,0.970811,0.303955,15.969231,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-21T07:26:41.007136+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,1.0,0.5,3,False,True,0.961165,0.890392,0.000841,0.961081,0.285501,16.283369,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-21T07:26:42.918347+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,1.0,0.5,3,False,False,0.961165,0.890392,0.000841,0.961081,0.285501,16.283369,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-21T07:26:44.787383+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,1.0,1.0,2,True,True,2.252427,1.955345,14.436792,2.086486,0.657227,18.015953,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:26:58.919177+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,1.0,1.0,2,True,False,1.333333,0.997294,27.366426,1.131892,0.654178,19.305490,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:27:06.499799+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,1.0,1.0,2,False,True,1.640777,1.340325,21.738168,1.457297,0.619393,18.367742,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-21T07:27:17.201940+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,1.0,1.0,2,False,False,1.640777,1.340325,21.738168,1.457297,0.619393,18.367742,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-21T07:27:27.848466+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,1.0,1.0,3,True,True,0.595469,0.529770,33.182454,0.564324,0.796735,51.038364,weak word match; phonetics partially preserved; semantic match fair; overall score weak,2026-04-21T07:27:31.082875+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,1.0,1.0,3,True,False,0.640777,0.574425,36.778443,0.594595,0.882783,49.469378,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:27:34.799739+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,1.0,1.0,3,False,True,0.579288,0.512855,34.952847,0.538378,0.873444,53.366628,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:27:38.102447+00:00
pop,pop,120.0,10.0,0.5,1,1.0,256,1.0,1.0,3,False,False,0.579288,0.512855,34.952847,0.538378,0.873444,53.366628,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:27:41.210449+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.75,0.75,2,True,True,0.864078,0.679296,39.593232,0.758919,0.806500,36.015664,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:27:49.123118+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.75,0.75,2,True,False,0.741100,0.645467,38.790504,0.675676,0.791775,42.511728,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:27:56.623608+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.75,0.75,2,False,True,0.860841,0.684032,38.381243,0.765405,0.719529,34.928501,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:28:05.967797+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.75,0.75,2,False,False,0.860841,0.684032,38.381243,0.765405,0.719529,34.928501,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:28:15.133531+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.75,0.75,3,True,True,0.533981,0.478349,37.782605,0.497297,0.889482,56.767835,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:28:18.884080+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.75,0.75,3,True,False,0.537217,0.477673,37.348990,0.497297,0.891821,56.641363,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:28:22.537087+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.75,0.75,3,False,True,0.533981,0.476319,37.726919,0.496216,0.889375,56.808523,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:28:26.173492+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.75,0.75,3,False,False,0.533981,0.476319,37.726919,0.496216,0.889375,56.808523,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:28:29.786429+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.75,0.5,2,True,True,0.656958,0.578484,37.474397,0.603243,0.849541,48.383392,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:28:34.715676+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.75,0.5,2,True,False,0.608414,0.527740,36.339413,0.552432,0.885382,52.105046,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:28:39.852144+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.75,0.5,2,False,True,0.702265,0.619756,38.343318,0.649730,0.832178,45.136017,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:28:45.467858+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.75,0.5,2,False,False,0.702265,0.619756,38.343318,0.649730,0.832178,45.136017,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:28:51.547463+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.75,0.5,3,True,True,0.543689,0.481055,37.123207,0.497297,0.880592,56.246132,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:28:55.203167+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.75,0.5,3,True,False,0.550162,0.489175,35.994151,0.512432,0.883504,55.476234,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:28:59.100797+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.75,0.5,3,False,True,0.546926,0.479026,37.065313,0.501622,0.882686,56.060194,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:29:03.068356+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.75,0.5,3,False,False,0.550162,0.479702,37.352629,0.501622,0.879986,55.941896,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:29:06.940031+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.75,1.0,2,True,True,0.915858,0.665765,37.615318,0.777297,0.713758,32.754019,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:29:19.815313+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.75,1.0,2,True,False,0.932039,0.713126,38.225862,0.809730,0.802471,31.851433,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:29:27.872915+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.75,1.0,2,False,True,0.883495,0.652909,40.655776,0.749189,0.760808,35.492500,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:29:36.775212+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.75,1.0,2,False,False,0.883495,0.652909,40.655776,0.749189,0.760808,35.492500,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:29:45.942554+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.75,1.0,3,True,True,0.537217,0.477673,37.569910,0.497297,0.895732,56.702561,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:29:49.567972+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.75,1.0,3,True,False,0.537217,0.476996,37.514862,0.497297,0.894413,56.690633,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:29:53.174230+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.75,1.0,3,False,True,0.533981,0.474966,37.840773,0.496216,0.887677,56.816461,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:29:56.826924+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.75,1.0,3,False,False,0.533981,0.474966,37.840773,0.496216,0.887677,56.816461,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:30:00.380139+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.5,0.75,2,True,True,0.718447,0.622463,39.199746,0.645405,0.813726,44.551840,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:30:06.630040+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.5,0.75,2,True,False,0.925566,0.684709,36.266117,0.784865,0.723094,31.994015,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:30:15.150545+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.5,0.75,2,False,True,0.860841,0.684032,38.381243,0.765405,0.719529,34.928501,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:30:24.160280+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.5,0.75,2,False,False,0.860841,0.684032,38.381243,0.765405,0.719529,34.928501,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:30:33.424745+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.5,0.75,3,True,True,0.540453,0.481055,38.243893,0.499459,0.891283,56.524321,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:30:36.988673+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.5,0.75,3,True,False,0.537217,0.479026,38.075774,0.497297,0.890435,56.686645,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:30:40.611121+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.5,0.75,3,False,True,0.533981,0.476319,37.726919,0.496216,0.889375,56.808523,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:30:44.242544+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.5,0.75,3,False,False,0.533981,0.476319,37.726919,0.496216,0.889375,56.808523,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:30:47.822944+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.5,0.5,2,True,True,0.695793,0.593369,38.103484,0.638919,0.842676,45.977692,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:30:54.043920+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.5,0.5,2,True,False,0.741100,0.632612,39.235815,0.657297,0.803220,43.258719,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:31:00.428212+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.5,0.5,2,False,True,0.702265,0.621110,38.306997,0.650811,0.831572,45.085762,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:31:06.163679+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.5,0.5,2,False,False,0.702265,0.621110,38.306997,0.650811,0.831572,45.085762,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:31:12.040938+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.5,0.5,3,True,True,0.543689,0.476996,37.228500,0.499459,0.882577,56.263047,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:31:15.880320+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.5,0.5,3,True,False,0.553398,0.481055,36.959127,0.502703,0.880897,55.757828,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:31:19.744278+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.5,0.5,3,False,True,0.546926,0.479026,37.065313,0.501622,0.882686,56.060194,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:31:23.585743+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.5,0.5,3,False,False,0.546926,0.479026,37.065313,0.501622,0.882686,56.060194,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:31:27.615170+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.5,1.0,2,True,True,1.042071,0.830853,32.083664,0.907027,0.753990,24.764070,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:31:38.516883+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.5,1.0,2,True,False,0.996764,0.715156,34.678722,0.829189,0.637259,27.072449,weak word match; phonetics drifted; semantic match low; overall score weak,2026-04-21T07:31:54.186929+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.5,1.0,2,False,True,0.883495,0.652909,40.655776,0.749189,0.760808,35.492500,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:32:03.308149+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.5,1.0,2,False,False,0.883495,0.652909,40.655776,0.749189,0.760808,35.492500,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:32:12.516517+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.5,1.0,3,True,True,0.540453,0.481055,37.623831,0.501622,0.890780,56.403234,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:32:16.095195+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.5,1.0,3,True,False,0.533981,0.473613,38.299433,0.494054,0.891582,56.968960,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:32:19.711196+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.5,1.0,3,False,True,0.533981,0.474966,37.840773,0.496216,0.887677,56.816461,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:32:23.346191+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,0.5,1.0,3,False,False,0.533981,0.474966,37.840773,0.496216,0.887677,56.816461,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:32:26.974767+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,1.0,0.75,2,True,True,0.776699,0.571719,38.646820,0.664865,0.814245,42.483862,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:32:34.943290+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,1.0,0.75,2,True,False,0.789644,0.655616,38.848834,0.707027,0.779032,39.805831,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:32:42.996241+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,1.0,0.75,2,False,True,0.886731,0.686739,37.550518,0.783784,0.719795,33.455421,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:32:52.075908+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,1.0,0.75,2,False,False,0.886731,0.686739,37.550518,0.783784,0.719795,33.455421,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:33:01.539832+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,1.0,0.75,3,True,True,0.537217,0.482409,36.887344,0.504865,0.882241,56.262848,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:33:05.098305+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,1.0,0.75,3,True,False,0.540453,0.483762,36.518257,0.505946,0.882363,56.073326,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:33:08.693554+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,1.0,0.75,3,False,True,0.537217,0.476996,38.020310,0.496216,0.890655,56.730632,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:33:12.522291+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,1.0,0.75,3,False,False,0.537217,0.476996,38.020310,0.496216,0.890655,56.730632,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:33:16.128899+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,1.0,0.5,2,True,True,0.763754,0.623139,39.477470,0.678919,0.805618,42.068166,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:33:21.797997+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,1.0,0.5,2,True,False,0.637540,0.555480,37.065485,0.575135,0.875573,50.215176,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:33:26.977471+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,1.0,0.5,2,False,True,0.708738,0.624493,38.989180,0.652973,0.814916,44.673005,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:33:32.491066+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,1.0,0.5,2,False,False,0.708738,0.623816,39.023438,0.652973,0.812782,44.661859,weak word match; phonetics drifted; semantic match fair; overall score weak,2026-04-21T07:33:38.278147+00:00
pop,pop,120.0,10.0,0.5,2,0.75,256,1.0,0.5,3,True,True,0.540453,0.482409,35.668707,0.507027,0.878124,55.932488,weak word match; phonetics partially preserved; semantic match high; overall score weak,2026-04-21T07:33:41.772478+00:00
